TIME,YEAR,GEO,UNIT,TRA_MEAS,PARTNER,Value,Flag and Footnotes,MONTH
2019M04,2019,Autriche,Passager,Passagers à bord (arrivées),Norvège,10101,,4
2019M04,2019,Autriche,Passager,Passagers à bord (arrivées),Suisse,75685,,4
2019M04,2019,Autriche,Passager,Passagers à bord (arrivées),Royaume-Uni,92406,,4
2019M04,2019,Autriche,Passager,Passagers à bord (arrivées),Monténégro,3835,,4
2019M04,2019,Autriche,Passager,Passagers à bord (arrivées),Macédoine du Nord,6890,,4
2019M04,2019,Autriche,Passager,Passagers à bord (arrivées),Serbie,10406,,4
2019M04,2019,Autriche,Passager,Passagers à bord (arrivées),Turquie,41524,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Belgique,39053,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Bulgarie,5669,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Tchéquie,11450,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Danemark,37830,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Allemagne,197061,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Estonie,8034,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Irlande,45447,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Grèce,26914,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Espagne,87601,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),France,65666,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Croatie,7695,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Italie,115438,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Chypre,9377,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Lettonie,8042,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Lituanie,10381,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Luxembourg,2495,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Hongrie,14206,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Malte,9996,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Pays-Bas,73036,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Autriche,23231,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Pologne,1331,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Portugal,23239,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Roumanie,10842,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Slovénie,1562,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Slovaquie,1951,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Finlande,21672,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Suède,65527,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Islande,9888,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Norvège,97543,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Suisse,25815,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Royaume-Uni,344062,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Monténégro,1800,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Macédoine du Nord,1286,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Serbie,2988,,4
2019M04,2019,Pologne,Passager,Passagers à bord (arrivées),Turquie,19704,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Belgique,78715,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Bulgarie,2248,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Tchéquie,7369,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Danemark,18431,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Allemagne,248507,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Estonie,168,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Irlande,67602,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Grèce,5374,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Espagne,234604,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),France,360402,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Croatie,1101,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Italie,110905,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Chypre,11,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Lettonie,1288,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Lituanie,813,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Luxembourg,32919,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Hongrie,9789,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Malte,3435,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Pays-Bas,112283,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Autriche,20538,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Pologne,25722,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Portugal,4066,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Roumanie,3674,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Finlande,13180,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Suède,17296,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Islande,1382,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Norvège,10942,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Suisse,127569,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Royaume-Uni,422268,,4
2019M04,2019,Portugal,Passager,Passagers à bord (arrivées),Turquie,11328,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Belgique,33357,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Bulgarie,1940,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Tchéquie,3985,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Danemark,8789,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Allemagne,118739,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Irlande,10471,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Grèce,17137,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Espagne,73973,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),France,51542,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Croatie,312,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Italie,149698,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Chypre,11261,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Hongrie,5323,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Malte,2552,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Pays-Bas,30211,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Autriche,31327,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Pologne,11693,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Portugal,3654,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Roumanie,6510,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Finlande,1524,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Suède,8257,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Norvège,2340,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Suisse,9822,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Royaume-Uni,135952,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Serbie,2642,,4
2019M04,2019,Roumanie,Passager,Passagers à bord (arrivées),Turquie,24254,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Belgique,4689,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Bulgarie,568,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Tchéquie,802,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Danemark,1726,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Allemagne,12244,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Espagne,734,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),France,5400,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Italie,98,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Malte,148,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Pays-Bas,5227,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Autriche,2988,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Pologne,1414,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Finlande,2201,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Islande,189,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Suisse,4489,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Royaume-Uni,10103,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Monténégro,2591,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Macédoine du Nord,2158,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Serbie,2416,,4
2019M04,2019,Slovénie,Passager,Passagers à bord (arrivées),Turquie,7269,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Belgique,2977,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Bulgarie,3279,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Tchéquie,2092,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Danemark,4,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Allemagne,28,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Irlande,5295,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Grèce,3383,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Espagne,5905,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),France,1762,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Croatie,48,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Italie,7939,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Chypre,1380,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Lettonie,3,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Malte,1384,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Pays-Bas,1500,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Autriche,3315,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Pologne,2370,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Roumanie,3,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Slovénie,6,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Slovaquie,15,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Suisse,10,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Royaume-Uni,28890,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Macédoine du Nord,2900,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Serbie,1306,,4
2019M04,2019,Slovaquie,Passager,Passagers à bord (arrivées),Turquie,1247,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Belgique,10983,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Bulgarie,1554,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Tchéquie,13833,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Danemark,34286,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Allemagne,88721,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Estonie,13322,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Irlande,4185,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Grèce,14413,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Espagne,74188,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),France,31453,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Croatie,8656,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Italie,25498,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Chypre,1999,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Lettonie,17906,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Lituanie,6211,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Luxembourg,3,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Hongrie,12585,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Pays-Bas,31929,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Autriche,9265,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Pologne,22036,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Portugal,12699,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Roumanie,1497,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Slovénie,1632,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Finlande,8,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Suède,77872,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Islande,8274,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Norvège,25439,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Suisse,13531,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Royaume-Uni,51395,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Monténégro,359,,4
2019M04,2019,Finlande,Passager,Passagers à bord (arrivées),Turquie,15067,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Belgique,27928,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Bulgarie,1834,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Tchéquie,15848,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Danemark,68176,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Allemagne,140944,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Estonie,11191,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Irlande,6157,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Grèce,17224,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Espagne,164536,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),France,55320,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Croatie,10060,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Italie,37516,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Chypre,7142,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Lettonie,12323,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Lituanie,6950,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Luxembourg,6,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Hongrie,17660,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Malte,4864,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Pays-Bas,64221,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Autriche,19721,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Pologne,64863,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Portugal,17569,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Roumanie,7916,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Finlande,79191,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Suède,18591,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Islande,5842,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Norvège,68337,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Suisse,26509,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Royaume-Uni,109674,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Monténégro,1277,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Macédoine du Nord,10536,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Serbie,11335,,4
2019M04,2019,Suède,Passager,Passagers à bord (arrivées),Turquie,33821,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Belgique,3582,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Tchéquie,151,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Danemark,16771,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Allemagne,22098,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Irlande,4995,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Espagne,12153,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),France,9342,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Croatie,187,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Italie,299,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Lettonie,1264,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Lituanie,1543,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Luxembourg,2,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Hongrie,2989,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Pays-Bas,7512,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Autriche,2839,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Pologne,9277,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Portugal,1203,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Slovénie,187,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Finlande,8479,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Suède,5781,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Islande,6381,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Norvège,13038,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Suisse,7244,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Royaume-Uni,40799,,4
2019M04,2019,Islande,Passager,Passagers à bord (arrivées),Turquie,191,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Belgique,11420,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Bulgarie,851,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Tchéquie,8313,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Danemark,112320,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Allemagne,74193,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Estonie,5619,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Irlande,7111,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Grèce,5717,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Espagne,130269,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),France,37903,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Croatie,6230,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Italie,23256,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Chypre,3214,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Lettonie,18041,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Lituanie,16929,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Hongrie,13037,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Malte,1085,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Pays-Bas,78641,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Autriche,11380,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Pologne,92293,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Portugal,10517,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Roumanie,2307,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Slovénie,189,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Finlande,24362,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Suède,67212,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Islande,13577,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Norvège,28162,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Suisse,9288,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Royaume-Uni,108574,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Monténégro,50,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Macédoine du Nord,1427,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Serbie,2179,,4
2019M04,2019,Norvège,Passager,Passagers à bord (arrivées),Turquie,19596,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Belgique,42936,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Bulgarie,4687,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Tchéquie,17765,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Danemark,35075,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Allemagne,295262,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Irlande,19916,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Grèce,39956,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Espagne,274869,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),France,178000,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Croatie,14490,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Italie,130808,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Chypre,7256,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Lettonie,5554,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Luxembourg,8036,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Hongrie,28068,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Malte,6427,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Pays-Bas,94267,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Autriche,70154,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Pologne,32594,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Portugal,119344,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Roumanie,12080,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Slovénie,4228,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Finlande,12208,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Suède,25684,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Islande,6688,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Norvège,9062,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Suisse,680,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Royaume-Uni,273092,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Monténégro,886,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Macédoine du Nord,8935,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Serbie,21947,,4
2019M04,2019,Suisse,Passager,Passagers à bord (arrivées),Turquie,73663,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Belgique,70265,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Bulgarie,55144,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Tchéquie,100169,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Danemark,158931,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Allemagne,639375,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Estonie,9764,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Irlande,567535,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Grèce,157118,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Espagne,1865417,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),France,633239,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Croatie,34571,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Italie,693389,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Chypre,118376,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Lettonie,34561,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Lituanie,44335,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Luxembourg,27465,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Hongrie,109446,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Malte,77653,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Pays-Bas,488856,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Autriche,101637,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Pologne,331576,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Portugal,401107,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Roumanie,133261,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Slovénie,9799,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Slovaquie,30013,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Finlande,54214,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Suède,114906,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Islande,42502,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Norvège,109258,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Suisse,269310,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Royaume-Uni,162210,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Monténégro,3890,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Macédoine du Nord,3532,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Serbie,7028,,4
2019M04,2019,Royaume-Uni,Passager,Passagers à bord (arrivées),Turquie,222238,,4
